Destination,Budget,Climate,Travel_Type,Best_Season,Duration_Days,Avg_Temperature,Avg_Cost,Rating,Crowd_Level,Accommodation_Type,Family_Friendly,Travel_Method
Agra,Medium,Hot,Historical,Winter,6,23°C,₹30395,1.39,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹29967,1.1,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,3,24°C,₹33045,1.24,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,28°C,₹25164,1.4,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,1,25°C,₹25640,2.66,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,22°C,₹29224,3.31,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,9,24°C,₹31945,4.83,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,4,26°C,₹25420,3.4,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,24°C,₹28130,3.97,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹34461,3.57,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,23°C,₹28801,1.01,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,23°C,₹31845,3.54,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,28°C,₹27311,1.13,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,23°C,₹29252,2.94,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,22°C,₹29664,3.58,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,23°C,₹30188,3.83,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,25°C,₹28111,1.71,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,5,26°C,₹27520,4.92,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,4,23°C,₹30365,3.83,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,3,22°C,₹32355,2.96,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,5,28°C,₹30402,1.47,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,28°C,₹26684,4.71,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,23°C,₹26237,1.83,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,4,28°C,₹25680,3.59,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,7,23°C,₹25571,1.56,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,23°C,₹34395,4.31,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,25°C,₹28965,2.52,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,23°C,₹29848,4.71,High,Resort,Yes,Car
Agra,,Hot,Historical,Winter,1,23°C,₹33681,4.97,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,22°C,₹25583,1.85,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹34069,3.45,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,28°C,₹27136,3.53,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,26°C,₹30316,2.01,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,6,22°C,₹33212,2.29,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,24°C,₹28937,2.9,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,7,22°C,₹27393,3.32,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,27°C,₹27174,4.9,Medium,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,1,25°C,₹28178,3.13,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,26°C,₹28611,1.81,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹34246,3.31,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,28°C,₹32354,4.15,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,27°C,₹30857,4.03,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,5,23°C,₹32966,1.71,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,5,24°C,₹29449,3.59,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,28°C,₹31678,1.07,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,8,22°C,₹29043,2.94,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,7,22°C,₹29973,1.04,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,3,22°C,₹28986,4.76,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,22°C,₹27592,2.78,High,Resort,No,Car
Agra,,Hot,Historical,Winter,2,23°C,₹31552,2.1,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,24°C,₹28912,4.65,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,5,24°C,₹31281,2.6,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,22°C,₹34316,3.09,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,26°C,₹34480,3.75,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,22°C,₹33440,4.53,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,26°C,₹27120,4.2,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,6,24°C,₹27583,4.09,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,26°C,₹31732,4.41,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,3,23°C,₹33062,2.02,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,23°C,₹30009,4.71,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,24°C,₹31490,4.65,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,9,26°C,₹30874,1.67,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,18°C,₹33557,1.62,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹26365,2.08,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,3,22°C,₹29871,2.07,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,23°C,₹31920,4.48,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,22°C,₹25443,1.64,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,24°C,₹28570,4.36,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,4,25°C,₹31223,2.97,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,24°C,₹27766,3.04,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,3,28°C,₹26736,4.02,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,9,28°C,₹34555,2.85,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,25°C,₹34034,1.71,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,24°C,₹25603,2.7,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,26°C,₹29360,1.29,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,7,25°C,₹30692,3.46,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,24°C,₹29306,2.42,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,8,28°C,₹211069,4.07,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,3,23°C,₹25270,3.65,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,25°C,₹31081,3.69,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,4,25°C,₹27254,2.31,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,24°C,₹30888,4.2,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,1,23°C,₹29753,2.36,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,27°C,₹25359,3.57,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,3,26°C,₹30172,3.57,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,23°C,₹27543,4.31,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,7,26°C,₹31397,4.88,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,24°C,₹33288,4.65,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,28°C,₹30993,3.7,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,24°C,₹28953,1.88,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,24°C,₹32640,1.91,Medium,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,6,26°C,₹29394,4.21,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,25°C,₹34212,4.58,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,24°C,₹32188,2.97,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,3,25°C,₹33927,3.7,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹25279,2.17,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,8,27°C,₹27192,1.81,Medium,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,28°C,₹27498,2.9,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,7,23°C,₹34060,3.25,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,26°C,₹29483,4.3,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,2,23°C,₹34059,2.37,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,26°C,₹26317,4.72,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,28°C,₹27640,4.49,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,28°C,₹34866,1.82,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,7,24°C,₹34557,2.18,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,5,24°C,₹28718,1.16,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,22°C,₹26426,2.26,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,22°C,₹27496,1.14,Medium,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,8,26°C,₹31876,1.65,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,25°C,₹28407,1.8,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,,₹33194,4.02,Medium,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,8,23°C,₹31915,1.48,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,1,27°C,₹32678,1.29,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,59°C,₹31256,2.55,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹31444,4.65,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,24°C,₹31135,3.78,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,1,28°C,₹27064,1.07,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,5,24°C,₹26889,2.09,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,7,23°C,₹25020,5.0,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,7,24°C,₹32029,3.1,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,23°C,₹27037,4.82,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,24°C,₹31382,3.03,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹31801,3.18,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,23°C,₹27508,3.17,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,28°C,₹25342,1.1,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,24°C,₹33678,1.29,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,24°C,₹32273,1.06,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,8,24°C,₹26849,4.29,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,4,23°C,₹26434,1.68,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,27°C,₹34621,4.24,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,25°C,₹30565,3.83,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,6,27°C,₹25555,3.64,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,26°C,₹25303,2.37,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,26°C,₹28982,2.08,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,28°C,₹30731,2.91,Medium,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,8,28°C,₹31735,4.69,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,4,24°C,₹25387,4.84,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,3,28°C,₹34518,1.64,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,7,22°C,₹31553,4.71,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,23°C,₹25863,4.31,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,3,27°C,₹34188,2.39,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,28°C,₹26218,3.83,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,28°C,₹30637,3.05,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,26°C,₹25034,2.98,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,3,25°C,₹28215,4.93,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,27°C,₹28658,2.46,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,25°C,₹28061,4.37,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,27°C,₹34438,4.03,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,27°C,₹28734,1.2,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,3,25°C,₹32783,4.27,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,3,22°C,₹25620,2.67,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,28°C,₹192435,4.06,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,28°C,₹34456,3.14,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,27°C,₹26122,3.38,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,23°C,₹34635,1.57,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,23°C,₹25669,1.56,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,27°C,₹34625,1.06,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,27°C,₹32546,3.95,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,28°C,₹34617,1.75,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,28°C,₹32545,2.0,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,4,23°C,₹28652,2.04,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,2,28°C,₹30428,1.04,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,26°C,₹32423,3.14,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,1,24°C,₹31502,3.24,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,28°C,₹33124,2.32,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,24°C,₹28110,2.1,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,28°C,₹31997,1.46,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,22°C,₹31865,3.77,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,27°C,₹25309,1.19,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,3,24°C,₹34435,1.95,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,,₹32844,4.13,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,28°C,₹31702,1.48,High,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,4,28°C,₹32988,3.75,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,9,26°C,₹34242,1.82,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,4,22°C,₹28862,1.91,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,23°C,₹28004,2.66,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,9,26°C,₹33131,3.07,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,28°C,₹25877,1.92,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,7,28°C,₹26820,3.9,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,3,24°C,₹28571,3.08,Medium,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,5,26°C,₹31577,3.96,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,5,26°C,₹34732,1.6,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,22°C,₹34065,1.29,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,4,26°C,₹33905,3.92,Medium,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,8,27°C,₹30594,4.54,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,25°C,₹25781,3.18,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,1,27°C,₹29435,3.76,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,1,26°C,₹30085,2.19,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,23°C,₹26981,4.14,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,3,23°C,₹27990,4.93,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,1,25°C,₹31678,4.82,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,3,25°C,₹34400,5.0,High,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,23°C,₹25448,1.3,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,24°C,₹33535,2.06,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,1,23°C,₹28554,3.36,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,4,27°C,₹29356,2.04,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,26°C,₹30311,2.61,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,22°C,₹25685,3.91,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,4,28°C,₹27483,2.14,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,9,22°C,₹27060,4.23,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,22°C,₹27229,1.54,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,7,22°C,₹29970,2.39,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,4,22°C,₹29271,3.56,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,4,22°C,₹29181,2.49,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,3,25°C,₹269163,1.61,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,22°C,₹32978,4.13,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,26°C,₹28709,3.22,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,1,26°C,₹29870,1.23,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹34227,2.08,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹30907,2.71,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,6,22°C,₹26341,1.53,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,24°C,₹25419,2.72,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,27°C,₹26789,1.55,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,1,23°C,₹28070,3.07,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,9,25°C,₹32463,2.9,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹25646,1.9,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,26°C,₹32284,2.02,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,9,23°C,₹30258,2.28,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,5,22°C,₹30159,1.42,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹33971,1.51,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,1,26°C,₹31625,2.7,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,7,24°C,₹25816,3.32,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,26°C,₹25798,2.31,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,26°C,₹30566,2.15,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,7,27°C,₹27963,2.38,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,1,27°C,₹33230,3.43,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,24°C,₹26601,1.95,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,8,24°C,₹29289,3.71,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,4,22°C,₹28936,2.71,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,23°C,₹26681,1.12,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,7,25°C,₹25431,2.44,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,30,25°C,₹32160,2.24,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,8,27°C,₹30295,2.8,Medium,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,4,27°C,₹29845,2.67,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,22°C,₹27548,3.87,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,25°C,₹28132,1.1,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,28°C,₹34361,3.21,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,5,26°C,₹33307,4.72,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,26°C,₹33895,1.9,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,2,26°C,₹25730,4.38,Medium,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,26°C,₹28771,2.51,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,6,23°C,₹34708,4.26,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,4,22°C,₹30509,3.66,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,3,22°C,₹28350,4.36,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,7,25°C,₹33780,1.24,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,6,24°C,₹30967,2.42,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,2,28°C,₹31175,2.2,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,8,23°C,₹31748,2.91,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,26°C,₹25659,3.53,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,8,23°C,₹30269,2.03,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,6,23°C,₹33055,3.98,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,22°C,₹30943,2.77,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,4,23°C,₹33137,4.82,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,22°C,₹25507,1.67,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,1,25°C,₹31152,2.56,High,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,9,28°C,₹32714,2.89,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,3,26°C,₹29702,1.37,High,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,1,22°C,₹29197,3.64,Low,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,7,25°C,₹279266,1.28,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,9,25°C,₹28858,3.75,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,1,24°C,₹30638,3.36,Low,Hotel,No,Train
Agra,Medium,Hot,Historical,Winter,9,22°C,₹28633,1.65,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,25°C,₹25974,3.46,Medium,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,7,23°C,₹29825,2.04,High,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,23°C,₹26615,1.06,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,28°C,₹33702,2.4,Low,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,9,28°C,₹34189,2.65,Low,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,24°C,₹26656,1.99,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,6,26°C,₹29688,2.8,Medium,Hotel,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,22°C,₹26419,4.32,Medium,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,22°C,₹33374,2.17,Medium,Hotel,No,Car
Agra,Medium,Hot,Historical,Winter,6,25°C,₹29517,3.72,Low,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,7,22°C,₹26100,2.35,Medium,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,6,26°C,₹26480,3.95,Medium,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,8,27°C,₹26523,1.58,Low,Resort,Yes,Car
Agra,Medium,Hot,Historical,Winter,2,25°C,₹25868,2.92,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,5,28°C,₹27056,2.32,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,24°C,₹29761,3.19,Low,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,4,26°C,₹30327,3.07,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,2,28°C,₹31518,3.78,Medium,Resort,Yes,Train
Agra,Medium,Hot,Historical,Winter,2,23°C,₹26649,3.22,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,5,24°C,₹32334,3.78,Low,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,8,24°C,₹32103,1.2,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,9,22°C,₹31970,1.71,High,Resort,No,Train
Agra,Medium,Hot,Historical,Winter,1,25°C,₹29897,1.26,High,Resort,No,Car
Agra,Medium,Hot,Historical,Winter,9,22°C,₹31536,4.14,High,Hotel,Yes,Car
Agra,Medium,Hot,Historical,Winter,8,22°C,₹31234,4.94,High,Hotel,Yes,Car
